2017-11-20 20:01:00+00:00	47.776	58.480	6.005
2017-11-20 20:02:00+00:00	47.780	58.470	6.005
2017-11-20 20:03:00+00:00	47.785	58.470	6.005
2017-11-20 20:04:00+00:00	47.810	58.520	6.005
2017-11-20 20:05:00+00:00	47.830	58.510	6.005
2017-11-20 20:06:00+00:00	47.845	58.560	6.005
2017-11-20 20:07:00+00:00	47.830	58.550	6.010
2017-11-20 20:08:00+00:00	47.825	58.560	6.001
2017-11-20 20:09:00+00:00	47.780	58.560	6.001
2017-11-20 20:10:00+00:00	47.780	58.540	6.010
2017-11-20 20:11:00+00:00	47.770	58.550	6.005
2017-11-20 20:12:00+00:00	47.790	58.570	6.005
2017-11-20 20:13:00+00:00	47.774	58.550	6.001
2017-11-20 20:14:00+00:00	47.770	58.550	6.001
2017-11-20 20:15:00+00:00	47.750	58.540	6.001
2017-11-20 20:16:00+00:00	47.770	58.565	6.000
2017-11-20 20:17:00+00:00	47.760	58.565	6.000
2017-11-20 20:18:00+00:00	47.756	58.567	6.000
2017-11-20 20:19:00+00:00	47.795	58.615	6.000
2017-11-20 20:20:00+00:00	47.810	58.630	6.001
2017-11-20 20:21:00+00:00	47.790	58.630	6.000
2017-11-20 20:22:00+00:00	47.810	58.620	6.000
2017-11-20 20:23:00+00:00	47.770	58.615	6.000
2017-11-20 20:24:00+00:00	47.740	58.595	6.000
2017-11-20 20:25:00+00:00	47.740	58.590	6.000
2017-11-20 20:26:00+00:00	47.750	58.600	6.000
2017-11-20 20:27:00+00:00	47.720	58.560	6.000
2017-11-20 20:28:00+00:00	47.715	58.570	6.000
2017-11-20 20:29:00+00:00	47.730	58.570	6.000
2017-11-20 20:30:00+00:00	47.725	58.570	6.000
2017-11-20 20:31:00+00:00	47.730	58.590	6.000
2017-11-20 20:32:00+00:00	47.705	58.585	6.000
2017-11-20 20:33:00+00:00	47.665	58.560	6.004
2017-11-20 20:34:00+00:00	47.660	58.570	6.000
2017-11-20 20:35:00+00:00	47.690	58.570	6.000
2017-11-20 20:36:00+00:00	47.695	58.600	6.000
2017-11-20 20:37:00+00:00	47.685	58.595	6.000
2017-11-20 20:38:00+00:00	47.668	58.605	6.000
2017-11-20 20:39:00+00:00	47.670	58.630	6.000
2017-11-20 20:40:00+00:00	47.665	58.640	6.000
2017-11-20 20:41:00+00:00	47.665	58.640	6.000
2017-11-20 20:42:00+00:00	47.630	58.670	6.000
2017-11-20 20:43:00+00:00	47.640	58.670	6.000
2017-11-20 20:44:00+00:00	47.660	58.680	6.000
2017-11-20 20:45:00+00:00	47.650	58.670	6.000
2017-11-20 20:46:00+00:00	47.655	58.715	6.000
2017-11-20 20:47:00+00:00	47.640	58.680	6.000
2017-11-20 20:48:00+00:00	47.655	58.700	6.000
2017-11-20 20:49:00+00:00	47.690	58.745	5.995
2017-11-20 20:50:00+00:00	47.700	58.820	6.000
2017-11-20 20:51:00+00:00	47.688	58.660	5.995
2017-11-20 20:52:00+00:00	47.665	58.700	5.995
2017-11-20 20:53:00+00:00	47.655	58.710	5.995
